file,noise,snr,PESQ,PermEn,D2,RR,tau,m,CSI
7127-75947-0009.flac,ikeda,10,1.1801,0.9703,3.1252,0.1259,8,8,0.1616
7127-75947-0009.flac,lorenz,-10,1.0604,0.9377,1.1731,0.2472,16,3,0.3375
7127-75947-0009.flac,lorenz,-5,1.1305,0.934,1.5429,0.1844,16,4,0.3096
7127-75947-0009.flac,lorenz,0,1.2745,0.9628,1.5662,0.1788,16,4,0.2867
7127-75947-0009.flac,lorenz,5,1.5726,0.9789,1.3497,0.2338,15,4,0.279
7127-75947-0009.flac,lorenz,10,2.0049,0.9773,1.1019,0.3072,17,5,0.2863
7127-75947-0009.flac,rossler,-10,1.0628,0.9197,1.3338,0.1869,33,3,0.3383
7127-75947-0009.flac,rossler,-5,1.1152,0.9229,1.4438,0.1697,32,3,0.3193
7127-75947-0009.flac,rossler,0,1.227,0.8773,1.7681,0.1623,29,4,0.3409
7127-75947-0009.flac,rossler,5,1.4706,0.9456,1.9261,0.1967,24,4,0.2686
7127-75947-0009.flac,rossler,10,1.8266,0.9525,2.6141,0.269,20,5,0.2441
7127-75947-0009.flac,chen,-10,1.0781,0.9019,1.6397,0.1154,10,3,0.2915
7127-75947-0009.flac,chen,-5,1.1075,0.8704,2.0065,0.0836,10,4,0.3013
7127-75947-0009.flac,chen,0,1.1951,0.9437,2.0429,0.1014,13,4,0.2574
7127-75947-0009.flac,chen,5,1.409,0.9407,2.4241,0.1499,12,5,0.2456
7127-75947-0009.flac,chen,10,1.7791,0.911,2.8643,0.185,11,8,0.2468
7127-75947-0009.flac,mackey_glass,-10,1.1113,0.9567,1.5163,0.1454,12,3,0.2824
7127-75947-0009.flac,mackey_glass,-5,1.1611,0.9512,1.5145,0.1565,11,3,0.2779
7127-75947-0009.flac,mackey_glass,0,1.2817,0.8744,1.8348,0.1373,11,4,0.3118
7127-75947-0009.flac,mackey_glass,5,1.5182,0.9342,2.1006,0.2301,12,4,0.2529
7127-75947-0009.flac,mackey_glass,10,1.8589,0.9258,2.5888,0.1788,13,8,0.2411
7127-75947-0009.flac,duffing,-10,1.0588,0.9236,1.315,0.2006,19,3,0.3402
7127-75947-0009.flac,duffing,-5,1.1215,0.9256,1.7925,0.1156,26,4,0.3076
7127-75947-0009.flac,duffing,0,1.265,0.9519,1.6688,0.1809,16,4,0.2908
7127-75947-0009.flac,duffing,5,1.5629,0.9547,1.8956,0.1853,15,5,0.2687
7127-75947-0009.flac,duffing,10,2.0349,0.9219,2.5736,0.1456,15,8,0.2526
2094-142345-0000.flac,logistic,-10,1.0341,0.9805,3.314,0.0014,7,8,0.2156
2094-142345-0000.flac,logistic,-5,1.0337,0.9812,3.3988,0.0019,6,8,0.2141
2094-142345-0000.flac,logistic,0,1.0343,0.9814,3.4916,0.0074,6,8,0.2119
2094-142345-0000.flac,logistic,5,1.0383,0.9813,4.1308,0.0538,6,8,0.1995
2094-142345-0000.flac,logistic,10,1.0578,0.979,0.0685,0.6882,5,8,0.378
2094-142345-0000.flac,skew_tent,-10,1.0432,0.9797,3.8579,0.0011,11,8,0.2217
2094-142345-0000.flac,skew_tent,-5,1.0362,0.9771,3.4273,0.0022,12,8,0.2272
2094-142345-0000.flac,skew_tent,0,1.0371,0.9797,3.5368,0.008,11,8,0.2242
2094-142345-0000.flac,skew_tent,5,1.0413,0.9792,3.4043,0.0653,7,8,0.2205
2094-142345-0000.flac,skew_tent,10,1.0644,0.9811,0.0748,0.6245,6,8,0.3885
2094-142345-0000.flac,henon,-10,1.0454,0.9783,3.834,0.0018,14,8,0.2291
2094-142345-0000.flac,henon,-5,1.0412,0.9777,3.4241,0.0033,14,8,0.2335
2094-142345-0000.flac,henon,0,1.0403,0.9755,3.5059,0.0117,12,8,0.2306
2094-142345-0000.flac,henon,5,1.0435,0.98,3.3071,0.0734,18,8,0.2238
2094-142345-0000.flac,henon,10,1.0663,0.9756,0.0797,0.5945,12,8,0.387
2094-142345-0000.flac,bernoulli,-10,4.4956,0.998,0,1,3,4,0.3944
2094-142345-0000.flac,bernoulli,-5,4.5319,0.998,0,1,3,4,0.3944
2094-142345-0000.flac,bernoulli,0,4.5642,0.998,0,1,3,4,0.3944
2094-142345-0000.flac,bernoulli,5,4.5872,0.998,0,1,3,4,0.3944
2094-142345-0000.flac,bernoulli,10,4.6202,0.998,0,1,3,4,0.3944
2094-142345-0000.flac,ikeda,-10,1.0401,0.9798,3.2846,0.0011,8,8,0.1896
2094-142345-0000.flac,ikeda,-5,1.0372,0.9817,3.6027,0.0021,11,8,0.1843
2094-142345-0000.flac,ikeda,0,1.0372,0.981,3.5498,0.0086,9,8,0.1826
2094-142345-0000.flac,ikeda,5,1.0409,0.981,3.4113,0.0781,9,8,0.178
2094-142345-0000.flac,ikeda,10,1.0619,0.9726,0.0843,0.6055,5,8,0.3485
2094-142345-0000.flac,lorenz,-10,1.0343,0.9134,1.0441,0.3031,16,3,0.3711
2094-142345-0000.flac,lorenz,-5,1.0476,0.9135,0.9932,0.331,16,3,0.3747
2094-142345-0000.flac,lorenz,0,1.0793,0.9134,0.8716,0.3672,16,3,0.3834
2094-142345-0000.flac,lorenz,5,1.1735,0.9279,0.7773,0.5255,17,3,0.387
2094-142345-0000.flac,lorenz,10,1.4191,0.9525,0.0002,0.8089,19,3,0.4866
2094-142345-0000.flac,rossler,-10,1.0359,0.9059,1.1786,0.1814,34,3,0.3714
2094-142345-0000.flac,rossler,-5,1.0481,0.9238,1.1474,0.2006,37,3,0.3677
2094-142345-0000.flac,rossler,0,1.0662,0.9192,1.0533,0.2576,37,3,0.3742
2094-142345-0000.flac,rossler,5,1.1072,0.9123,1.2321,0.4865,36,3,0.3687
2094-142345-0000.flac,rossler,10,1.2415,0.9226,0.0072,0.8361,38,3,0.5033
2094-142345-0000.flac,chen,-10,1.0721,0.8978,1.5699,0.12,10,3,0.3281
2094-142345-0000.flac,chen,-5,1.0547,0.8977,1.5053,0.1505,10,3,0.3381
2094-142345-0000.flac,chen,0,1.0706,0.8978,1.3421,0.2168,10,3,0.3614
2094-142345-0000.flac,chen,5,1.1291,0.9205,1.6298,0.4003,11,3,0.2969
2094-142345-0000.flac,chen,10,1.2799,0.8957,0.0042,0.7663,12,4,0.6388
2094-142345-0000.flac,mackey_glass,-10,1.0614,0.9546,1.4903,0.1532,12,3,0.2936
2094-142345-0000.flac,mackey_glass,-5,1.0682,0.9548,1.3767,0.1771,12,3,0.2984
2094-142345-0000.flac,mackey_glass,0,1.0937,0.955,1.227,0.2407,12,3,0.3056
2094-142345-0000.flac,mackey_glass,5,1.1709,0.9548,1.3915,0.4055,12,3,0.2985
2094-142345-0000.flac,mackey_glass,10,1.3387,0.9539,0.0008,0.8346,12,3,0.4464
2094-142345-0000.flac,duffing,-10,1.0288,0.8948,1.215,0.2149,18,3,0.4184
2094-142345-0000.flac,duffing,-5,1.0374,0.8962,1.1579,0.2469,18,3,0.4286
2094-142345-0000.flac,duffing,0,1.0701,0.9054,1.0839,0.3273,19,3,0.3754
2094-142345-0000.flac,duffing,5,1.194,0.9269,0.6009,0.5113,21,3,0.4055
2094-142345-0000.flac,duffing,10,1.4776,0.9616,0.0001,0.8692,30,3,0.485
4507-16021-0020.flac,logistic,-10,1.0322,0.978,3.407,0.0009,6,8,0.1924
4507-16021-0020.flac,logistic,-5,1.0335,0.9758,3.305,0.001,5,8,0.1857
4507-16021-0020.flac,logistic,0,1.0414,0.9663,3.358,0.0023,8,8,0.1794
4507-16021-0020.flac,logistic,5,1.0625,0.9488,3.3161,0.0109,9,8,0.1828
4507-16021-0020.flac,logistic,10,1.1359,0.97,1.7907,0.1515,8,4,0.215
4507-16021-0020.flac,skew_tent,-10,1.0326,0.9804,3.5812,0.0007,8,8,0.2012
4507-16021-0020.flac,skew_tent,-5,1.0359,0.975,3.8411,0.0008,7,8,0.1875
4507-16021-0020.flac,skew_tent,0,1.0461,0.9644,3.3648,0.0019,8,8,0.1867
4507-16021-0020.flac,skew_tent,5,1.068,0.9514,3.3568,0.0107,9,8,0.1885
4507-16021-0020.flac,skew_tent,10,1.1468,0.9703,2.0081,0.1518,8,4,0.2141
4507-16021-0020.flac,henon,-10,1.0405,0.9739,3.3224,0.0017,9,8,0.2038
4507-16021-0020.flac,henon,-5,1.0424,0.9675,3.3126,0.0016,5,8,0.1944
4507-16021-0020.flac,henon,0,1.0506,0.9423,3.2651,0.0049,3,8,0.1909
4507-16021-0020.flac,henon,5,1.0707,0.9448,3.2834,0.0158,8,8,0.1879
4507-16021-0020.flac,henon,10,1.1516,0.9655,2.1127,0.1468,9,5,0.2111
4507-16021-0020.flac,bernoulli,-10,4.4956,0.9517,0.0514,0.8052,8,4,0.4255
4507-16021-0020.flac,bernoulli,-5,4.5323,0.9517,0.6783,0.4274,8,4,0.3321
4507-16021-0020.flac,bernoulli,0,4.5615,0.9517,0.8019,0.2881,8,4,0.3202
4507-16021-0020.flac,bernoulli,5,4.5812,0.9517,0.8816,0.2414,8,4,0.3138
4507-16021-0020.flac,bernoulli,10,4.6008,0.9517,0.9187,0.2349,8,4,0.3111
4507-16021-0020.flac,ikeda,-10,1.0383,0.9783,2.877,0.0011,8,8,0.1715
4507-16021-0020.flac,ikeda,-5,1.0405,0.9752,3.6722,0.001,9,8,0.1555
4507-16021-0020.flac,ikeda,0,1.0498,0.9608,3.3914,0.0025,4,8,0.1608
4507-16021-0020.flac,ikeda,5,1.0726,0.9485,3.3534,0.0152,9,8,0.1706
4507-16021-0020.flac,ikeda,10,1.1632,0.9641,2.2018,0.1178,9,5,0.201
4507-16021-0020.flac,lorenz,-10,1.0479,0.9639,1.4609,0.1614,13,3,0.2996
4507-16021-0020.flac,lorenz,-5,1.0803,0.9496,1.8384,0.0877,12,4,0.274
4507-16021-0020.flac,lorenz,0,1.1729,0.9703,1.839,0.0783,12,4,0.2549
4507-16021-0020.flac,lorenz,5,1.4035,0.9575,1.6651,0.1126,10,4,0.2582
4507-16021-0020.flac,lorenz,10,1.7969,0.9427,1.3703,0.1692,8,4,0.2751
4507-16021-0020.flac,rossler,-10,1.0315,0.8692,2.0349,0.0851,26,4,0.3249
4507-16021-0020.flac,rossler,-5,1.0443,0.9314,2.1639,0.0527,21,4,0.2652
4507-16021-0020.flac,rossler,0,1.0787,0.9331,2.0814,0.0513,13,4,0.2532
4507-16021-0020.flac,rossler,5,1.2032,0.9555,1.8898,0.0803,11,4,0.2471
4507-16021-0020.flac,rossler,10,1.4766,0.9387,1.5699,0.1747,8,4,0.2622
4507-16021-0020.flac,chen,-10,1.0938,0.9195,2.2718,0.0537,11,4,0.2597
4507-16021-0020.flac,chen,-5,1.0864,0.953,2.3557,0.0434,11,4,0.2401
4507-16021-0020.flac,chen,0,1.1343,0.967,2.3005,0.0455,11,4,0.2297
4507-16021-0020.flac,chen,5,1.2966,0.9087,2.2799,0.0619,9,5,0.2423
4507-16021-0020.flac,chen,10,1.5896,0.9652,1.678,0.1602,10,4,0.2473
4507-16021-0020.flac,mackey_glass,-10,1.0741,0.9652,1.6602,0.1301,12,3,0.2644
4507-16021-0020.flac,mackey_glass,-5,1.105,0.8943,2.0558,0.0773,11,4,0.2788
4507-16021-0020.flac,mackey_glass,0,1.181,0.9229,2.0389,0.0737,10,4,0.2476
4507-16021-0020.flac,mackey_glass,5,1.3448,0.9339,1.8801,0.1117,10,4,0.2485
4507-16021-0020.flac,mackey_glass,10,1.6261,0.9134,1.4249,0.1757,8,4,0.2758
4507-16021-0020.flac,duffing,-10,1.0334,0.9296,1.9317,0.0887,24,4,0.296
4507-16021-0020.flac,duffing,-5,1.0573,0.9522,1.887,0.0868,13,4,0.2701
4507-16021-0020.flac,duffing,0,1.1726,0.9664,1.8723,0.0774,13,4,0.2511
4507-16021-0020.flac,duffing,5,1.4324,0.9618,1.6686,0.121,10,4,0.2538
4507-16021-0020.flac,duffing,10,1.8694,0.9489,1.4222,0.1751,8,4,0.267
8230-279154-0038.flac,logistic,-10,1.0301,0.9813,3.4467,0.001,8,8,0.197
8230-279154-0038.flac,logistic,-5,1.0283,0.9768,3.3201,0.0011,8,8,0.1932
8230-279154-0038.flac,logistic,0,1.0306,0.9684,3.6911,0.002,16,8,0.1862
8230-279154-0038.flac,logistic,5,1.035,0.9454,3.3871,0.0097,16,8,0.1942
8230-279154-0038.flac,logistic,10,1.0573,0.9586,1.9552,0.1589,15,4,0.2236
8230-279154-0038.flac,skew_tent,-10,1.0266,0.9813,3.649,0.0008,8,8,0.2071
8230-279154-0038.flac,skew_tent,-5,1.0258,0.977,3.8615,0.0012,9,8,0.1983
8230-279154-0038.flac,skew_tent,0,1.029,0.964,3.4079,0.0021,10,8,0.1997
8230-279154-0038.flac,skew_tent,5,1.0366,0.9407,3.4116,0.0097,12,8,0.2038
8230-279154-0038.flac,skew_tent,10,1.0645,0.9477,2.3599,0.1089,18,5,0.2239
8230-279154-0038.flac,henon,-10,1.0346,0.9729,3.8188,0.0013,11,8,0.2045
8230-279154-0038.flac,henon,-5,1.0288,0.9743,3.3642,0.0019,8,8,0.2015
8230-279154-0038.flac,henon,0,1.0307,0.9143,3.3189,0.005,3,8,0.2109
8230-279154-0038.flac,henon,5,1.0387,0.9827,2.0339,0.1139,3,4,0.2174
8230-279154-0038.flac,henon,10,1.0652,0.9886,1.1727,0.2326,3,4,0.2521
8230-279154-0038.flac,bernoulli,-10,4.4922,0.9379,0.0076,0.8825,16,3,0.4924
8230-279154-0038.flac,bernoulli,-5,4.5039,0.9379,0.9083,0.6159,16,3,0.3712
8230-279154-0038.flac,bernoulli,0,4.5394,0.9379,0.7614,0.3796,16,3,0.3785
8230-279154-0038.flac,bernoulli,5,4.5667,0.9379,0.8495,0.3316,16,3,0.3709
8230-279154-0038.flac,bernoulli,10,4.5858,0.9379,0.8844,0.2831,16,3,0.3677
8230-279154-0038.flac,ikeda,-10,1.0345,0.9791,3.2979,0.0007,8,8,0.1689
8230-279154-0038.flac,ikeda,-5,1.0303,0.9783,3.3635,0.0011,7,8,0.1632
8230-279154-0038.flac,ikeda,0,1.0301,0.9698,3.4384,0.0038,4,8,0.1627
8230-279154-0038.flac,ikeda,5,1.036,0.9795,2.7074,0.0679,4,5,0.1764
8230-279154-0038.flac,ikeda,10,1.0613,0.9606,1.7964,0.1474,17,4,0.2165
8230-279154-0038.flac,lorenz,-10,1.087,0.9189,1.3488,0.2079,16,3,0.3429
8230-279154-0038.flac,lorenz,-5,1.1635,0.969,1.5571,0.1371,21,3,0.3126
8230-279154-0038.flac,lorenz,0,1.3259,0.984,1.6883,0.1133,25,3,0.2989
8230-279154-0038.flac,lorenz,5,1.6026,0.9713,1.6108,0.1398,22,3,0.3062
8230-279154-0038.flac,lorenz,10,2.0051,0.9171,1.7093,0.119,21,4,0.3212
8230-279154-0038.flac,rossler,-10,1.0742,0.98,1.6938,0.1114,35,3,0.3127
8230-279154-0038.flac,rossler,-5,1.1326,0.9526,1.7806,0.1019,26,3,0.3082
8230-279154-0038.flac,rossler,0,1.2736,0.9563,2.1724,0.0563,28,4,0.2887
8230-279154-0038.flac,rossler,5,1.4897,0.9294,2.0126,0.084,25,4,0.2994
8230-279154-0038.flac,rossler,10,1.8047,0.9455,1.4138,0.1988,21,3,0.3208
8230-279154-0038.flac,chen,-10,1.176,0.9041,2.2303,0.0564,12,4,0.2756
8230-279154-0038.flac,chen,-5,1.1663,0.8898,2.2681,0.0639,11,4,0.2927
8230-279154-0038.flac,chen,0,1.2294,0.9611,2.3238,0.0593,15,4,0.2616
8230-279154-0038.flac,chen,5,1.3627,0.9658,2.1326,0.0897,16,4,0.2715
8230-279154-0038.flac,chen,10,1.6026,0.9676,1.7977,0.1754,18,4,0.2911
8230-279154-0038.flac,mackey_glass,-10,1.1442,0.9609,1.6427,0.129,12,3,0.2801
8230-279154-0038.flac,mackey_glass,-5,1.1785,0.8553,2.0805,0.0736,12,4,0.3072
8230-279154-0038.flac,mackey_glass,0,1.2509,0.9161,2.1179,0.0773,13,4,0.2743
8230-279154-0038.flac,mackey_glass,5,1.427,0.9618,1.9885,0.0865,15,4,0.2717
8230-279154-0038.flac,mackey_glass,10,1.6681,0.9676,1.6958,0.1468,16,4,0.2929
8230-279154-0038.flac,duffing,-10,1.0737,0.9507,1.5445,0.1498,22,3,0.3277
8230-279154-0038.flac,duffing,-5,1.151,0.9742,1.6707,0.125,25,3,0.3094
8230-279154-0038.flac,duffing,0,1.3093,0.9629,1.7543,0.1184,22,3,0.3037
8230-279154-0038.flac,duffing,5,1.6066,0.9308,1.9392,0.0949,22,4,0.3046
8230-279154-0038.flac,duffing,10,2.0463,0.918,1.6921,0.1406,20,4,0.3182
8224-274381-0001.flac,logistic,-10,1.0296,0.982,3.3169,0.0013,8,8,0.2148
8224-274381-0001.flac,logistic,-5,1.0279,0.9814,3.3995,0.002,8,8,0.209
8224-274381-0001.flac,logistic,0,1.0275,0.9812,3.5008,0.0069,8,8,0.198
8224-274381-0001.flac,logistic,5,1.0322,0.9808,3.5509,0.0506,5,8,0.1905
8224-274381-0001.flac,logistic,10,1.0546,0.9823,0.146,0.5207,6,8,0.3473
8224-274381-0001.flac,skew_tent,-10,1.0297,0.9772,3.2781,0.001,10,8,0.2284
8224-274381-0001.flac,skew_tent,-5,1.028,0.9779,3.3915,0.002,11,8,0.2225
8224-274381-0001.flac,skew_tent,0,1.0279,0.9804,3.5438,0.0071,7,8,0.2126
8224-274381-0001.flac,skew_tent,5,1.0325,0.9805,3.4373,0.0634,7,8,0.2076
8224-274381-0001.flac,skew_tent,10,1.0555,0.981,0.2845,0.4984,8,8,0.3372
8224-274381-0001.flac,henon,-10,1.0336,0.9804,3.3479,0.002,18,8,0.2325
8224-274381-0001.flac,henon,-5,1.0307,0.9818,3.421,0.0031,15,8,0.2235
8224-274381-0001.flac,henon,0,1.0298,0.9805,3.5086,0.0102,14,8,0.2106
8224-274381-0001.flac,henon,5,1.0353,0.9773,3.3384,0.0679,8,8,0.2031
8224-274381-0001.flac,henon,10,1.0608,0.9773,0.1507,0.4985,10,8,0.3552
8224-274381-0001.flac,bernoulli,-10,4.471,0.9523,0,1,6,4,0.4626
8224-274381-0001.flac,bernoulli,-5,4.5115,0.9523,0,1,6,4,0.4626
8224-274381-0001.flac,bernoulli,0,4.5476,0.9523,0,1,6,4,0.4626
8224-274381-0001.flac,bernoulli,5,4.5726,0.9523,0,1,6,4,0.4626
8224-274381-0001.flac,bernoulli,10,4.589,0.9523,0,1,6,4,0.4626
8224-274381-0001.flac,ikeda,-10,1.0329,0.979,3.7132,0.0012,8,8,0.1822
8224-274381-0001.flac,ikeda,-5,1.0297,0.9796,3.4549,0.0021,8,8,0.1791
8224-274381-0001.flac,ikeda,0,1.0285,0.9794,3.5517,0.0088,9,8,0.1694
8224-274381-0001.flac,ikeda,5,1.0334,0.9798,3.4152,0.0754,8,8,0.1629
8224-274381-0001.flac,ikeda,10,1.0572,0.9797,0.1358,0.5449,8,8,0.3223
8224-274381-0001.flac,lorenz,-10,1.0314,0.9128,1.0668,0.2591,16,3,0.3687
8224-274381-0001.flac,lorenz,-5,1.0539,0.9277,1.0479,0.2843,17,3,0.3649
8224-274381-0001.flac,lorenz,0,1.2149,0.9533,0.9909,0.3638,19,3,0.3595
8224-274381-0001.flac,lorenz,5,1.4373,0.987,0.5613,0.4666,23,3,0.3794
8224-274381-0001.flac,lorenz,10,1.8595,0.9993,0.008,0.8016,28,3,0.457
8224-274381-0001.flac,rossler,-10,1.0352,0.9128,1.1809,0.2011,35,3,0.3693
8224-274381-0001.flac,rossler,-5,1.0823,0.8982,1.1609,0.1951,33,3,0.4172
8224-274381-0001.flac,rossler,0,1.1619,0.9057,1.0847,0.2608,35,3,0.3749
8224-274381-0001.flac,rossler,5,1.3499,0.8948,1.2978,0.4637,34,3,0.4729
8224-274381-0001.flac,rossler,10,1.6796,0.8954,0.0126,0.7681,35,3,0.68
8224-274381-0001.flac,chen,-10,1.0888,0.8986,1.5743,0.1233,10,3,0.3285
8224-274381-0001.flac,chen,-5,1.0981,0.9212,1.5357,0.1404,11,3,0.296
8224-274381-0001.flac,chen,0,1.1536,0.8709,1.7241,0.1397,11,4,0.3329
8224-274381-0001.flac,chen,5,1.2717,0.9172,1.3369,0.3008,13,4,0.3063
8224-274381-0001.flac,chen,10,1.5043,0.9312,0.0078,0.6959,14,4,0.4493
8224-274381-0001.flac,mackey_glass,-10,1.1146,0.9546,1.4359,0.1503,12,3,0.2957
8224-274381-0001.flac,mackey_glass,-5,1.1353,0.9545,1.3917,0.1721,12,3,0.2973
8224-274381-0001.flac,mackey_glass,0,1.2044,0.9537,1.2741,0.2386,12,3,0.302
8224-274381-0001.flac,mackey_glass,5,1.3434,0.9701,1.5603,0.392,13,3,0.283
8224-274381-0001.flac,mackey_glass,10,1.589,0.787,0.0077,0.6831,12,4,0.6421
8224-274381-0001.flac,duffing,-10,1.0379,0.8759,1.2045,0.2227,17,3,0.4256
8224-274381-0001.flac,duffing,-5,1.0611,0.9271,1.2452,0.2306,22,3,0.3589
8224-274381-0001.flac,duffing,0,1.1761,0.947,1.2989,0.2809,26,3,0.3498
8224-274381-0001.flac,duffing,5,1.4329,0.9335,0.6868,0.4422,24,3,0.3944
8224-274381-0001.flac,duffing,10,1.9039,0.9585,0.0146,0.7296,33,3,0.4821
8224-274384-0011.flac,logistic,-10,1.0316,0.9792,3.2893,0.001,6,8,0.1962
8224-274384-0011.flac,logistic,-5,1.0307,0.9743,3.3266,0.0012,6,8,0.1926
8224-274384-0011.flac,logistic,0,1.0317,0.9687,3.3956,0.0029,6,8,0.189
8224-274384-0011.flac,logistic,5,1.0399,0.9624,3.3667,0.0108,12,8,0.1917
8224-274384-0011.flac,logistic,10,1.0689,0.989,1.8057,0.1808,14,4,0.2228
8224-274384-0011.flac,skew_tent,-10,1.0316,0.9787,3.3708,0.0008,8,8,0.2101
8224-274384-0011.flac,skew_tent,-5,1.031,0.9781,3.6784,0.001,9,8,0.1993
8224-274384-0011.flac,skew_tent,0,1.0331,0.9763,3.7036,0.0023,12,8,0.1932
8224-274384-0011.flac,skew_tent,5,1.0421,0.9653,3.377,0.0151,12,8,0.2003
8224-274384-0011.flac,skew_tent,10,1.0733,0.977,2.1784,0.1268,12,5,0.2245
8224-274384-0011.flac,henon,-10,1.0368,0.9758,3.3206,0.0013,8,8,0.2056
8224-274384-0011.flac,henon,-5,1.034,0.9737,3.6747,0.0017,8,8,0.1948
8224-274384-0011.flac,henon,0,1.0356,0.9599,3.3724,0.0028,5,8,0.1985
8224-274384-0011.flac,henon,5,1.0463,0.9849,2.0812,0.096,3,4,0.2176
8224-274384-0011.flac,henon,10,1.0788,0.9742,2.0344,0.1139,10,5,0.2262
8224-274384-0011.flac,bernoulli,-10,4.491,0.9828,0.0088,0.8673,14,4,0.4737
8224-274384-0011.flac,bernoulli,-5,4.5016,0.9828,0.7578,0.5076,14,4,0.3665
8224-274384-0011.flac,bernoulli,0,4.5374,0.9828,0.8221,0.2787,14,4,0.3605
8224-274384-0011.flac,bernoulli,5,4.565,0.9828,0.873,0.2813,14,4,0.3568
8224-274384-0011.flac,bernoulli,10,4.5843,0.9828,0.8864,0.2521,14,4,0.3557
8224-274384-0011.flac,ikeda,-10,1.0352,0.9793,3.6876,0.0011,8,8,0.1615
8224-274384-0011.flac,ikeda,-5,1.0324,0.9755,3.7021,0.0015,4,8,0.1574
8224-274384-0011.flac,ikeda,0,1.0332,0.9728,3.424,0.0035,4,8,0.1606
8224-274384-0011.flac,ikeda,5,1.0422,0.961,3.3619,0.0189,12,8,0.1709
8224-274384-0011.flac,ikeda,10,1.0736,0.9774,1.9921,0.1493,14,5,0.2076
8224-274384-0011.flac,lorenz,-10,1.0579,0.9796,1.1507,0.2246,19,3,0.3372
8224-274384-0011.flac,lorenz,-5,1.1002,0.9399,1.3152,0.1824,16,4,0.3354
8224-274384-0011.flac,lorenz,0,1.2125,0.9746,1.2878,0.1673,20,4,0.3231
8224-274384-0011.flac,lorenz,5,1.4193,0.9812,1.1513,0.1755,17,4,0.3275
8224-274384-0011.flac,lorenz,10,1.7935,0.985,1.0094,0.2169,17,4,0.34
8224-274384-0011.flac,rossler,-10,1.0461,0.891,1.2546,0.1607,27,3,0.3992
8224-274384-0011.flac,rossler,-5,1.0881,0.954,1.2982,0.1596,36,3,0.3339
8224-274384-0011.flac,rossler,0,1.1778,0.9131,1.3791,0.1312,18,4,0.3347
8224-274384-0011.flac,rossler,5,1.3296,0.933,1.2928,0.1511,19,4,0.3313
8224-274384-0011.flac,rossler,10,1.5839,0.9558,1.126,0.2179,16,4,0.3366
8224-274384-0011.flac,chen,-10,1.0972,0.8937,2.1299,0.0635,11,4,0.2943
8224-274384-0011.flac,chen,-5,1.1076,0.9311,2.2349,0.0581,12,4,0.2662
8224-274384-0011.flac,chen,0,1.1709,0.9532,2.1829,0.0606,13,4,0.264
8224-274384-0011.flac,chen,5,1.2982,0.9523,1.967,0.1029,13,4,0.2783
8224-274384-0011.flac,chen,10,1.5453,0.9642,1.6069,0.1634,14,4,0.2985
8224-274384-0011.flac,mackey_glass,-10,1.1173,0.9421,1.6332,0.1286,11,3,0.2838
8224-274384-0011.flac,mackey_glass,-5,1.1395,0.8677,2.1286,0.0717,12,4,0.3
8224-274384-0011.flac,mackey_glass,0,1.2162,0.9059,2.1155,0.0677,12,4,0.273
8224-274384-0011.flac,mackey_glass,5,1.3508,0.961,1.9633,0.0809,14,4,0.2678
8224-274384-0011.flac,mackey_glass,10,1.6025,0.9652,1.6147,0.1555,14,4,0.2911
8224-274384-0011.flac,duffing,-10,1.0495,0.9363,1.4351,0.1833,17,3,0.3355
8224-274384-0011.flac,duffing,-5,1.0912,0.9393,1.8708,0.0961,19,4,0.3085
8224-274384-0011.flac,duffing,0,1.1897,0.9563,1.8454,0.0933,21,4,0.2973
8224-274384-0011.flac,duffing,5,1.4322,0.9519,1.5527,0.114,15,4,0.3078
8224-274384-0011.flac,duffing,10,1.8386,0.9636,1.3345,0.1725,15,4,0.3186
5639-40744-0030.flac,logistic,-10,1.0234,0.9795,3.4696,0.0013,8,8,0.2
5639-40744-0030.flac,logistic,-5,1.0234,0.9796,3.3886,0.0017,6,8,0.1918
5639-40744-0030.flac,logistic,0,1.0246,0.9809,3.5051,0.0042,6,8,0.183
5639-40744-0030.flac,logistic,5,1.0286,0.9707,3.4875,0.0249,8,8,0.1817
5639-40744-0030.flac,logistic,10,1.0467,0.9659,3.4277,0.1458,10,8,0.1837
5639-40744-0030.flac,skew_tent,-10,1.0232,0.979,3.8529,0.001,12,8,0.2062
5639-40744-0030.flac,skew_tent,-5,1.0234,0.9782,3.5713,0.0016,7,8,0.1998
5639-40744-0030.flac,skew_tent,0,1.0247,0.9787,3.5146,0.0052,9,8,0.1907
5639-40744-0030.flac,skew_tent,5,1.0284,0.9742,3.5026,0.028,7,8,0.1852
5639-40744-0030.flac,skew_tent,10,1.043,0.966,3.7244,0.1561,11,8,0.1845
5639-40744-0030.flac,henon,-10,1.0248,0.9774,3.337,0.0015,14,8,0.2144
5639-40744-0030.flac,henon,-5,1.0244,0.9728,3.4069,0.0025,8,8,0.202
5639-40744-0030.flac,henon,0,1.0255,0.9758,3.5003,0.006,12,8,0.1899
5639-40744-0030.flac,henon,5,1.0293,0.9769,3.6128,0.0267,12,8,0.1824
5639-40744-0030.flac,henon,10,1.0461,0.944,2.8833,0.1437,3,8,0.2002
5639-40744-0030.flac,bernoulli,-10,4.5976,0.9849,0,1,15,4,0.4545
5639-40744-0030.flac,bernoulli,-5,4.6393,0.9849,0.0002,0.9482,15,4,0.4543
5639-40744-0030.flac,bernoulli,0,4.6434,0.9849,0.0552,0.7227,15,4,0.4404
